web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1584087369-2971","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Spyder","Awkward, pedestrian. Has none of the magic.","Reviewed in the United States on August 3, 2016","Maybe it works better as an actual produced play, but the writing in this is all over the place in quality. At points it could work as an extension of the series, at others it reads like fan fiction.

The marketing of this book as another harry potter work when it's the script for a play that is only supervised by JK Rowling is disingenuous. It crumbles under the limitation of a short play, the long span of time in the books, with the characters and plot developments and tangents is missing. The plot that is available is as if someone wanted to push a storyline that was separate from Harry Potter in Harry Potter, using a time travel concept that forces the story to work on past events instead of creating anything new.

I understand it's JK ROWLING's right to do anything she wants with the series, but between this and making pronouncements on twitter undermining her work and retconning it, I am kind of glad she won't be making a full sequel to this series again.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_106?ie=UTF8&filterByStar=two_star&pageNumber=106&reviewerType=all_reviews&sortBy=recent"
"1584087190-2184","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Amazon Customer","Two Stars","Reviewed in the United States on November 6, 2016","Nothing to do with the rest of the books.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_27?ie=UTF8&filterByStar=two_star&pageNumber=27&reviewerType=all_reviews&sortBy=recent"
"1584087228-2360","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","D. Taub","Disappointing","Reviewed in the United States on October 4, 2016","I was excited about this, but ultimately it was disappointing. Filled with missed opportunities. Seems to betray what we know about some of the characters we love. I cannot recommend.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_44?ie=UTF8&filterByStar=two_star&pageNumber=44&reviewerType=all_reviews&sortBy=recent"
"1584087268-2534","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Jenna Englerth","Eh...","Reviewed in the United States on September 8, 2016","Its interesting but I would have rather waiting for it and checked it out at the library. I'm sure it'd be better as the play it was intended to be.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&filterByStar=two_star&pageNumber=62&reviewerType=all_reviews&sortBy=recent"
"1584087192-2192","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Ayr","From 5 stars to 2 stars","Reviewed in the United States on November 2, 2016","Very disappointing,  J.K. Rowling is an excellent writer and the printing of a Rehearsal Edition Script instead of a novel was a poor substitute.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&filterByStar=two_star&pageNumber=28&reviewerType=all_reviews&sortBy=recent"
"1584087146-1985","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Thomas Truthsayer","Meh","Reviewed in the United States on October 21, 2017","Enjoy Rowling.s characters much better. The characters seem to lack the humor and depth of the book characters. Ok. Story, but the books are much better!","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&filterByStar=two_star&pageNumber=7&reviewerType=all_reviews&sortBy=recent"
"1584087192-2198","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Christina","What a disappointment :(","Reviewed in the United States on October 29, 2016","I waited and I waited... But for what? A disappointment written by somebody but J.K. Rowling.
The story is so predictable and cheesy that I barely got through the end. I truly enjoyed reading all other books, but this is a disgrace to the originals. It made me sad. Harry Potter's character is a Harlequin type of hero, lacking uniqueness and mystery. The good thing is that just like many Harlequin novels, it it an easy read.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&filterByStar=two_star&pageNumber=28&reviewerType=all_reviews&sortBy=recent"
"1584087284-2606","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Amazon Customer","Not worth the price tag.","Reviewed in the United States on August 29, 2016","Not worth the money.
Who actually wrote this book? So many of the characters are not true to themselves. It reads like a fan fiction written by a fan who hardly read the original stories ( but managed to steal entire lines from them). Maybe the play is bearable as it adds other dimensions to the story telling but as far as content, this book is totally disappointing. Some of the things in it make little sense. When did Beatrix managed to go through her pregnancy and conceal it through books 5, 6 and 7 where she was rather busy running around creating havoc. And how old is 'Delphi in this book,  22 some years after Beatrix' death? Cedric becoming a death eater owing to being a sore loser? Wow. Scorpius getting quickly sorted in Slytherin and showing all through the book how much more of a Griffindor (or Ravenclaw) he truly is. (maybe the sorting hat was prejudiced...) If you are an informed Harry Potter fan, read that book (borrow it) for the fun of being shocked at how lame it is. But the price tag is a little high for that.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_69?ie=UTF8&filterByStar=two_star&pageNumber=69&reviewerType=all_reviews&sortBy=recent"
"1584087176-2122","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Amazon Customer","Horrible!","Reviewed in the United States on December 24, 2016","I was so disappointed with this story. I was even more angry that JKR, herself, slapped her name on this. The writing was poor, and the story line was weak and in no way had the ""voice"" of the HP books. The characters were not even similar to those in the original HP series, and.... ugh! I JUST DIDN'T LIKE THIS AT ALL! I've read plays before, but never such poorly written plays. This was a big train wreck. As a Potterhead, I was saddened and confused as to why this was even produced. It's fanfic, not a continuation of Harry or the trio.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&filterByStar=two_star&pageNumber=21&reviewerType=all_reviews&sortBy=recent"
"1584087253-2462","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Joe Roberts","Had i known it was written like a play i never would have downloaded","Reviewed in the United States on September 29, 2016","Didnt capture the magic of the originals. Had i known it was written like a play i never would have downloaded it","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&filterByStar=two_star&pageNumber=55&reviewerType=all_reviews&sortBy=recent"
"1584087159-2045","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Amazon Customer","Could be better","Reviewed in the United States on March 21, 2017","I HAD HIGHER EXPECTATIONS. THE BOOK SEEMS TO FOCUS MORE ON THE PAST THAN THE CURSED CHILD. THERE IS NO INDICATION OF A CURSE, MORE OF RELATIONSHIP ISSUES BETWEEN FATHER AND SON.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&filterByStar=two_star&pageNumber=13&reviewerType=all_reviews&sortBy=recent"
"1584087367-2969","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Julie Kennard","Meh. A disappointment.","Reviewed in the United States on August 3, 2016","I wanted to love this. I've been eagerly anticipating it since it was announced. And I tried to talk myself into liking it the entire time I read it. But there are just too many problems.

First, I realize this is a play—just stage directions and scene notes and dialogue. So right off you're not going to get the beautiful, rich prose of J. K. Rowling. And it will be clipped—there isn't time in a play (even a 5 hour, two-part play) for all of the little details that Rowling is able to weave together in her novels. But this felt like bad fan-fiction. Most scenes were 1 1/2 to 3 pages long. Things jumped all over the place and felt disjointed. A play was definitely not the right forum for this story.

Second, characters did and said things that are inconsistent with the characters Rowling gave us in her seven books. I did not believe most of the characters.

Third, the plot kept getting more twisted and convoluted and soap opera-y. The structure, symbolism, and relatability of the seven books were thrown out the window.

On a positive note, there were some redeemable themes that we come to expect and love from J. K. Rowling. Themes of love, trust, acceptance, and redemption are touched upon. I loved the fact of the central, unexpected friendship. I didn't love the journey they took, but the fact of the friendship was beautiful to me. And there was more understanding and acceptance at the end.

Overall I'm glad I read it. But I probably won't need to read it again. And I definitely don't count this work as Harry Potter canon. I'll stick with the original, amazing seven books.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_105?ie=UTF8&filterByStar=two_star&pageNumber=105&reviewerType=all_reviews&sortBy=recent"
"1584087328-2796","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Laurie R.","I bought this not realizing it was a script. ...","Reviewed in the United States on August 10, 2016","I bought this not realizing it was a script.  I wish I had known that before purchasing.  I was really looking forward to the next ""chapter"" in the lives of HP & friends, only to find out this isn't a book at all.  I got through a few ""scenes"" and decided it's not really how I want to read this......","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&filterByStar=two_star&pageNumber=88&reviewerType=all_reviews&sortBy=recent"
"1584087346-2874","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Karl","Ugh","Reviewed in the United States on August 6, 2016","This is not the world I was so excited to revisit. I had high hopes for the Potter's and their friends even after the questionable epilogue in The Deathly Hallows. But this is just poor writing mixed with a bad marketing campaign on top of a classic franchise. This is Harry Potter's Ewok Christmas Special.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_96?ie=UTF8&filterByStar=two_star&pageNumber=96&reviewerType=all_reviews&sortBy=recent"
"1584087342-2852","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Amazon Customer","Not worth it. Not one penny.","Reviewed in the United States on August 7, 2016","Not worth it. Hope Rowlings write another book and scratch this ply out of the story. Its lame and more a fanfic than a add story to Harry's legend","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&filterByStar=two_star&pageNumber=94&reviewerType=all_reviews&sortBy=recent"
"1584087185-2168","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Vanessa Swenson","Yeah, no. Not well written.","Reviewed in the United States on November 19, 2016","You can tell Rowling didn't write it. The dialog was pretty bad. She writes gifted dialog. This was a bit of a fanfic.
Certain aspects were ridiculously out of character.
I am fine with Harry struggling to find his way and find difficulty in connecting with his children.
But there were some nonsensical points about the Augury and Voldemort that I just couldn't take seriously.
And the Cedric smear was perhaps more out of character than Voldy sowing his wild oats.
Ahhh, well. I'm keeping my minimal head cannon over Cursed b/c blech.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&filterByStar=two_star&pageNumber=25&reviewerType=all_reviews&sortBy=recent"
"1584087268-2539","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","chloe007","Screenplay and low character development","Reviewed in the United States on September 7, 2016","It's hard not to buy after reading the entire series but this was misleading: I expected a proper book but instead read a screenplay of accelerated character dev and some basic action.
This wasn't worth the 9 year (?) wait.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&filterByStar=two_star&pageNumber=62&reviewerType=all_reviews&sortBy=recent"
"1584087197-2220","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Wiley Grouse","Not even close to the original works.","Reviewed in the United States on October 23, 2016","Confusing and disjointed.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_30?ie=UTF8&filterByStar=two_star&pageNumber=30&reviewerType=all_reviews&sortBy=recent"
"1584087287-2613","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Amazon Customer","Disappointed","Reviewed in the United States on August 28, 2016","Everything came intact but the story wasn't great. It's a great idea for a play, but a sorry addition to the Harry Potter series. I'm almost a little sad to have read it, it nearly ruined my childhood books for me.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_70?ie=UTF8&filterByStar=two_star&pageNumber=70&reviewerType=all_reviews&sortBy=recent"
"1584087206-2260","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","veronica2311","It's just a script of the play","Reviewed in the United States on October 12, 2016","I really love the Harry Potter series (so much, I've read it all through at least 6 times and will continue to re-read it).

I knew this was for the play, but I didn't realize that it would simply be the script.  I should have checked out the sample download before buying.  If I had, I definitely would not have paid money for this.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&filterByStar=two_star&pageNumber=34&reviewerType=all_reviews&sortBy=recent"
"1584087310-2718","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","J. Beard","Unnecessary","Reviewed in the United States on August 15, 2016","Unnecessary.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_80?ie=UTF8&filterByStar=two_star&pageNumber=80&reviewerType=all_reviews&sortBy=recent"
"1584087261-2506","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Katie","Two Stars","Reviewed in the United States on September 14, 2016","Not all it's cracked out to be. Essentially a professional fan fic.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&filterByStar=two_star&pageNumber=59&reviewerType=all_reviews&sortBy=recent"
"1584087344-2861","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Charles Park","Bummer","Reviewed in the United States on August 6, 2016","Like everyone else I was pretty excited about this one, but was left disappointed.

This truly feels like it was written by someone else and not Rowling. It also feels like the characters themselves are almost parodies of the deep and amazing characters we fell in love with in the books.

I live in NYC, so I will definitely see it on Broadway eventually. I know that I will appreciate it more when I am immersed in this as a play. But it won't make up for the fact that this story just rehashes so many other plot points and moments from the books. You would think that they could have at least come up with an original story.... Yawn","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_95?ie=UTF8&filterByStar=two_star&pageNumber=95&reviewerType=all_reviews&sortBy=recent"
"1584087322-2762","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Karen Zemek","Big Disappointment","Reviewed in the United States on August 12, 2016","Harry Potter and the Cursed Child by John Tiffany & Jack Thorne, based on the original story by J. K. Rowling is actually a script for theatre. This is the story of an adult Harry Potter and primarily his son, Albus and his best friend, Scorpius (Draco's son). It deals with parenting, expectations and time travel. In my mind, this one was nowhere near as good as any of the others in the Harry Potter series.  It was mostly nostalgic in that it revisits the Triwizard Tournament from Goblet of Fire and some old characters make an appearance.

I did not like:

  The plot with Delphi was completely out of the blue and really didn't seem possible, so the book seemed corny.

  I really missed J. K. Rowling's writing!

  The grown versions of Harry, Hermione and Ron were dull and seemed like totally different people. (Harry ordering Prof. McGonagall around seemed very out of character and that's just one example of many.)

  Harry had three children, but James and Lily are barely even mentioned.  Same with Ron and Hermione's son, barely mentioned.

  It lacks the humor the other Harry Potter books had and just didn’t make enough sense to be good.  (This one only had a couple funny parts--Hermione's daughter Rose was a bright spot and Ron was still kind of funny but it seemed forced.)

I liked:

  Draco and his son, Scorpius.

  That it is a quick read and wasn't bored with it or felt I was plowing through.

  Harry and his son Albus coming to understand each other--heartwarming.

  Ron and Hermione's daughter, Rose, because she takes after Hermione.

If I had to sum it up in one word, it would be blah. I would not recommend buying this book and wish I had used the money I spent on it for something else.  Get it from the library and save your money.  If you read it not expecting it to be good like the others, then you probably will enjoy it, somewhat.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_85?ie=UTF8&filterByStar=two_star&pageNumber=85&reviewerType=all_reviews&sortBy=recent"
"1584087144-1974","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","lyra_b","Hard to swallow storyline","Reviewed in the United States on December 19, 2017","A big disappointment. The characters did not behave as one would expect, based on the past seven books. It’s hard to believe J.K. Rowling would put her name on this.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=two_star&pageNumber=6&reviewerType=all_reviews&sortBy=recent"
"1584087312-2726","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","nashe","Was okay","Reviewed in the United States on August 15, 2016","Expected a lil more. But good script. Good to know a little more background. Glad to see how the transcripts are written.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_81?ie=UTF8&filterByStar=two_star&pageNumber=81&reviewerType=all_reviews&sortBy=recent"
"1584087215-2291","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Grandma B.","and enjoy then each time","Reviewed in the United States on October 7, 2016","I will be honest - I haven't read the whole thing yet, it was so hard to read and poorly written I couldn't get through it.  You can tell Rowling didn't write it!  The Potter books I have read 3 times, and enjoy then each time.  This was a waste of money.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_38?ie=UTF8&filterByStar=two_star&pageNumber=38&reviewerType=all_reviews&sortBy=recent"
"1584087183-2155","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Amazon Customer","I love every Harry Potter book","Reviewed in the United States on November 27, 2016","I love every Harry Potter book. But I was very disappointed from this story. I guess when you finished the last Harry Potter book, you have your own idea of how their life is. It should have left it like that..","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&filterByStar=two_star&pageNumber=24&reviewerType=all_reviews&sortBy=recent"
"1584087320-2751","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Olivia","Avada Kadavra would look super cheap without CGI on stage","Reviewed in the United States on August 13, 2016","Just don't understand why Rowling would agree to put her name on this book..... It's a very amateurish work to begin with. The story is not strong, characters are flat, and the script relies too much on magic (CGI in movie) so I can't imagine how it could be put on stage. Avada Kadavra would look super cheap without CGI on stage...","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_84?ie=UTF8&filterByStar=two_star&pageNumber=84&reviewerType=all_reviews&sortBy=recent"
"1584087298-2670","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Sandi Wolski","Two Stars","Reviewed in the United States on August 21, 2016","Very hard to read and not a lot of detail","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&filterByStar=two_star&pageNumber=75&reviewerType=all_reviews&sortBy=recent"
"1584087337-2836","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Briarindew","Could've been a good fan fiction","Reviewed in the United States on August 7, 2016","If it is a fan fiction I could have happily taken it, but JK Rowling herself being a part of it, and still producing a plot like Voldemolt having a child?","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&filterByStar=two_star&pageNumber=92&reviewerType=all_reviews&sortBy=recent"
"1584087326-2783","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&reviewerType=all_reviews&mediaType=all_contents&pageNumber=1&sortBy=recent&filterByStar=two_star","Jack D. Menendez","We learn that a few bad breaks can turn Hermione into a mean spirited and ...","Reviewed in the United States on August 10, 2016","Spoilers ahead.

This is a play that has a story around an overused science fiction theme.  How many stories are we going to have where someone goes back in time and changes the future?  Of course, then everyone scrambles to put it right again.  That is the subject of this play Harry Potter and the Cursed Child - Parts One and Two (Special Rehearsal Edition): The Official Script Book of the Original West End Production.

Another problem is that the writer wreaks havoc on beloved Harry Potter characters.  Harry, having lost his horcrux, is now a mediocre wizard and not much of a Dad.  We learn that a few bad breaks can turn Hermione into a mean spirited and sad woman.  Ron is nothing more than a jokester and Ginny still doesn't have character.  The main characters are a couple of losers who destroy the future through pure incompetence and have to have Mom and Dad set things right.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Harry-Potter-Cursed-Child-Playscript-ebook/product-reviews/B073P9348D/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&filterByStar=two_star&pageNumber=87&reviewerType=all_reviews&sortBy=recent"
